vehicle_id,vehicle_type,brand,model,fuel_type,color,vehicle_category,spec_note,seats_or_power,daily_rental_usd,available_units,condition,shop_id,shop_name,city,district,address,lat,lng
BIKE_38366,motorbike,Others,,Gasoline,Silver,Budget,10.0 hp | 4198 km mileage,10.0 hp,11.0,2,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_15433,motorbike,Triumph,Scrambler,Gasoline,Silver,Mid-Range,58.0 hp | 22500 km mileage,58.0 hp,21.0,2,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_34290,motorbike,Harley-Davidson,Custom Bike,Gasoline,Black,High-End,126.0 hp | 6230 km mileage,126.0 hp,66.0,1,Good,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_24755,motorbike,Triumph,Daytona 955I,Gasoline,Blue,Mid-Range,128.0 hp | 42000 km mileage,128.0 hp,19.0,1,Good,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_24755,motorbike,Triumph,Daytona 955I,Gasoline,Blue,Mid-Range,128.0 hp | 42000 km mileage,128.0 hp,19.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_17873,motorbike,Suzuki,Gsx 1300,Gasoline,Red,Premium,197.0 hp | 18000 km mileage,197.0 hp,29.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_17873,motorbike,Suzuki,Gsx 1300,Gasoline,Red,Premium,197.0 hp | 18000 km mileage,197.0 hp,28.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_27295,motorbike,Moto,Guzzi Ercole,Gasoline,Beige,Premium,18.0 hp | 1001 km mileage,18.0 hp,33.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_21733,motorbike,Bmw,R 1200 Gs Adventure,Gasoline,Black,Premium,110.0 hp | 79800 km mileage,110.0 hp,25.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_21733,motorbike,Bmw,R 1200 Gs Adventure,Gasoline,Black,Premium,110.0 hp | 79800 km mileage,110.0 hp,26.0,3,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_22696,motorbike,Husqvarna,701 Supermoto,Gasoline,White,Premium,73.0 hp | 2 km mileage,73.0 hp,26.0,3,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_22814,motorbike,Sym,Joymax 125I,Gasoline,Black,Budget,15.0 hp | 15314 km mileage,15.0 hp,12.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_22814,motorbike,Sym,Joymax 125I,Gasoline,Black,Budget,15.0 hp | 15314 km mileage,15.0 hp,12.0,1,Fair,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_15755,motorbike,Aprilia,Scarabeo,Gasoline,Black,Budget,14.0 hp | 8900 km mileage,14.0 hp,9.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_16401,motorbike,Ktm,690 Duke,Gasoline,Black,Mid-Range,105.0 hp | 1224 km mileage,105.0 hp,21.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_16401,motorbike,Ktm,690 Duke,Gasoline,Black,Mid-Range,105.0 hp | 1224 km mileage,105.0 hp,20.0,1,Good,SHOP_010,West Lake Wheels,Hanoi,Cau Giay,"88 Xuan Thuy, Cau Giay, Hanoi",21.0388,105.7914
BIKE_03611,motorbike,Honda,Vt 750,Gasoline,Black,Mid-Range,45.0 hp | 42000 km mileage,45.0 hp,20.0,2,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_03611,motorbike,Honda,Vt 750,Gasoline,Black,Mid-Range,45.0 hp | 42000 km mileage,45.0 hp,19.0,1,Fair,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_21084,motorbike,Ducati,Streetfighter,Gasoline,Red,High-End,231.0 hp | 1509 km mileage,231.0 hp,42.0,1,Good,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_33829,motorbike,Nimbus,,Gasoline,Red,Premium,18.0 hp | 45502 km mileage,18.0 hp,50.0,1,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_33829,motorbike,Nimbus,,Gasoline,Red,Premium,18.0 hp | 45502 km mileage,18.0 hp,50.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_16429,motorbike,Vespa,Sprint 50,Gasoline,White,Budget,3.0 hp | 2670 km mileage,3.0 hp,12.0,1,Excellent,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_31311,motorbike,Honda,Crf 1000,Gasoline,Red,Premium,90.0 hp | 35900 km mileage,90.0 hp,25.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_25897,motorbike,Harley-Davidson,Sportster,Unknown,Blue,Mid-Range,73.0 hp | 53637 km mileage,73.0 hp,22.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_25897,motorbike,Harley-Davidson,Sportster,Unknown,Blue,Mid-Range,73.0 hp | 53637 km mileage,73.0 hp,23.0,2,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_03876,motorbike,Bmw,R 100 S,Gasoline,Red,Mid-Range,60.0 hp | 95000 km mileage,60.0 hp,17.0,1,Excellent,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_11427,motorbike,Harley-Davidson,Sportster 883,Gasoline,Black,Premium,50.0 hp | 13000 km mileage,50.0 hp,30.0,3,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_11427,motorbike,Harley-Davidson,Sportster 883,Gasoline,Black,Premium,50.0 hp | 13000 km mileage,50.0 hp,31.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_20830,motorbike,Vespa,,Unknown,Black,Mid-Range,8.0 hp | 0 km mileage,8.0 hp,19.0,2,Good,SHOP_004,Airport Ride HCMC,Ho Chi Minh City,Tan Binh,"302 Hoang Van Thu, Tan Binh, HCMC",10.8185,106.6591
BIKE_31597,motorbike,Yamaha,Niken,Gasoline,Unknown,Premium,116.0 hp | 8873 km mileage,116.0 hp,27.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_31597,motorbike,Yamaha,Niken,Gasoline,Unknown,Premium,116.0 hp | 8873 km mileage,116.0 hp,27.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_00462,motorbike,Suzuki,Gsx-R 1000,Gasoline,Blue,Mid-Range,185.0 hp | 50000 km mileage,185.0 hp,21.0,2,Good,SHOP_004,Airport Ride HCMC,Ho Chi Minh City,Tan Binh,"302 Hoang Van Thu, Tan Binh, HCMC",10.8185,106.6591
BIKE_00523,motorbike,Cf,Moto Cforce 625,Diesel,Black,Premium,61.0 hp | 0 km mileage,61.0 hp,24.0,1,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_27305,motorbike,Honda,X-Adv,Gasoline,White,Premium,54.0 hp | 1600 km mileage,54.0 hp,25.0,3,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_27305,motorbike,Honda,X-Adv,Gasoline,White,Premium,54.0 hp | 1600 km mileage,54.0 hp,27.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_28575,motorbike,Others,,Gasoline,Black,Premium,15.0 hp | 13500 km mileage,15.0 hp,23.0,1,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_28575,motorbike,Others,,Gasoline,Black,Premium,15.0 hp | 13500 km mileage,15.0 hp,25.0,1,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_35031,motorbike,Bmw,K 1600 B,Gasoline,Silver,High-End,110.0 hp | 10000 km mileage,110.0 hp,46.0,2,Good,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_20374,motorbike,Bmw,K 1300 R,Gasoline,Yellow,Premium,174.0 hp | 25000 km mileage,174.0 hp,23.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_28674,motorbike,Ducati,848,Gasoline,White,Mid-Range,129.0 hp | 26399 km mileage,129.0 hp,23.0,1,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_28674,motorbike,Ducati,848,Gasoline,White,Mid-Range,129.0 hp | 26399 km mileage,129.0 hp,22.0,2,Good,SHOP_004,Airport Ride HCMC,Ho Chi Minh City,Tan Binh,"302 Hoang Van Thu, Tan Binh, HCMC",10.8185,106.6591
BIKE_05427,motorbike,Kawasaki,Z 900,Gasoline,Green,Premium,125.0 hp | 8103 km mileage,125.0 hp,21.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_05875,motorbike,Ktm,690 Enduro,Unknown,White,Premium,105.0 hp | 3136 km mileage,105.0 hp,26.0,1,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_15129,motorbike,Honda,Cb 1000,Gasoline,Silver,Premium,145.0 hp | 792 km mileage,145.0 hp,24.0,3,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_15129,motorbike,Honda,Cb 1000,Gasoline,Silver,Premium,145.0 hp | 792 km mileage,145.0 hp,27.0,2,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_00738,motorbike,Bmw,S 1000 Rr,Gasoline,White,High-End,110.0 hp | 1 km mileage,110.0 hp,53.0,1,Excellent,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_10992,motorbike,Boom,Trike Mustang,Gasoline,Grey,High-End,110.0 hp | 18400 km mileage,110.0 hp,51.0,3,Good,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_19820,motorbike,Ducati,Hypermotard 821,Gasoline,White,Premium,105.0 hp | 15053 km mileage,105.0 hp,32.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_07475,motorbike,Ktm,1290 Super Duke R,Gasoline,Orange,Premium,179.0 hp | 1900 km mileage,179.0 hp,43.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_30515,motorbike,Yamaha,Tracer 700,Unknown,Black,Premium,73.0 hp | 5633 km mileage,73.0 hp,21.0,1,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_30515,motorbike,Yamaha,Tracer 700,Unknown,Black,Premium,73.0 hp | 5633 km mileage,73.0 hp,21.0,2,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_04984,motorbike,Ktm,990 Adventure,Gasoline,White,Premium,116.0 hp | 11000 km mileage,116.0 hp,29.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_25800,motorbike,Bmw,S 1000 Xr,Gasoline,Red,Premium,160.0 hp | 16455 km mileage,160.0 hp,27.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_32386,motorbike,Bmw,R Ninet,Gasoline,Black,Premium,110.0 hp | 9410 km mileage,110.0 hp,28.0,1,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_32386,motorbike,Bmw,R Ninet,Gasoline,Black,Premium,110.0 hp | 9410 km mileage,110.0 hp,30.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_08610,motorbike,Rolektro,E-Trike,Electric,Red,Budget,1.0 hp | 30 km mileage,1.0 hp,11.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_07964,motorbike,Triumph,Thruxton,Gasoline,Green,Premium,98.0 hp | 9000 km mileage,98.0 hp,26.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_07964,motorbike,Triumph,Thruxton,Gasoline,Green,Premium,98.0 hp | 9000 km mileage,98.0 hp,24.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_37403,motorbike,Bmw,R Ninet,Gasoline,Black,Premium,110.0 hp | 1153 km mileage,110.0 hp,33.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_37403,motorbike,Bmw,R Ninet,Gasoline,Black,Premium,110.0 hp | 1153 km mileage,110.0 hp,34.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_21149,motorbike,Sym,Joymax 125I,Gasoline,Black,Budget,14.0 hp | 1900 km mileage,14.0 hp,12.0,1,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_21149,motorbike,Sym,Joymax 125I,Gasoline,Black,Budget,14.0 hp | 1900 km mileage,14.0 hp,13.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_00996,motorbike,Bmw,R 1200 Gs,Gasoline,Silver,Premium,101.0 hp | 52913 km mileage,101.0 hp,23.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_21843,motorbike,Ducati,1198,Gasoline,Red,Premium,170.0 hp | 31250 km mileage,170.0 hp,27.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_14403,motorbike,Moto,Guzzi California 1100,Gasoline,Black,Mid-Range,73.0 hp | 32000 km mileage,73.0 hp,17.0,2,Good,SHOP_004,Airport Ride HCMC,Ho Chi Minh City,Tan Binh,"302 Hoang Van Thu, Tan Binh, HCMC",10.8185,106.6591
BIKE_28910,motorbike,Yamaha,Wr 125,Gasoline,Blue,Mid-Range,15.0 hp | 10000 km mileage,15.0 hp,11.0,3,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_28910,motorbike,Yamaha,Wr 125,Gasoline,Blue,Mid-Range,15.0 hp | 10000 km mileage,15.0 hp,10.0,3,Good,SHOP_010,West Lake Wheels,Hanoi,Cau Giay,"88 Xuan Thuy, Cau Giay, Hanoi",21.0388,105.7914
BIKE_12160,motorbike,Honda,Silver Wing,Gasoline,Silver,Budget,61.0 hp | 90000 km mileage,61.0 hp,11.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_12160,motorbike,Honda,Silver Wing,Gasoline,Silver,Budget,61.0 hp | 90000 km mileage,61.0 hp,10.0,1,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_14983,motorbike,Bmw,R 80,Gasoline,Black,Premium,54.0 hp | 2936 km mileage,54.0 hp,33.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_25829,motorbike,Piaggio,Liberty 125,Gasoline,White,Budget,41.0 hp | 9500 km mileage,41.0 hp,10.0,1,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_25829,motorbike,Piaggio,Liberty 125,Gasoline,White,Budget,41.0 hp | 9500 km mileage,41.0 hp,8.0,2,Excellent,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_25974,motorbike,Harley-Davidson,V-Rod,Gasoline,Blue,Premium,121.0 hp | 33669 km mileage,121.0 hp,41.0,2,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_19518,motorbike,Bmw,K 1600 B,Gasoline,Silver,Premium,160.0 hp | 21619 km mileage,160.0 hp,43.0,3,Excellent,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_19518,motorbike,Bmw,K 1600 B,Gasoline,Silver,Premium,160.0 hp | 21619 km mileage,160.0 hp,42.0,3,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_04502,motorbike,Benelli,Trk 251,Gasoline,Black,Mid-Range,24.0 hp | 600 km mileage,24.0 hp,9.0,3,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_25501,motorbike,Bmw,R 1200 Gs,Gasoline,Red,Premium,125.0 hp | 70000 km mileage,125.0 hp,24.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_27156,motorbike,Bmw,C 650 Gt,Gasoline,Beige,Mid-Range,110.0 hp | 15670 km mileage,110.0 hp,21.0,2,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_27156,motorbike,Bmw,C 650 Gt,Gasoline,Beige,Mid-Range,110.0 hp | 15670 km mileage,110.0 hp,18.0,3,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_28079,motorbike,Yamaha,Tmax Dx,Gasoline,Black,Premium,45.0 hp | 10000 km mileage,45.0 hp,24.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_28079,motorbike,Yamaha,Tmax Dx,Gasoline,Black,Premium,45.0 hp | 10000 km mileage,45.0 hp,22.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_23066,motorbike,Ducati,Multistrada 1200,Gasoline,Red,Premium,150.0 hp | 34641 km mileage,150.0 hp,29.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_23066,motorbike,Ducati,Multistrada 1200,Gasoline,Red,Premium,150.0 hp | 34641 km mileage,150.0 hp,26.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_04246,motorbike,Harley-Davidson,Wl 750 Flathead,Gasoline,Black,High-End,26.0 hp | 2300 km mileage,26.0 hp,51.0,1,Good,SHOP_012,Tay Ho Premium Rides,Hanoi,Tay Ho,"3 Dang Thai Mai, Tay Ho, Hanoi",21.0631,105.8323
BIKE_14463,motorbike,Vespa,50,Gasoline,White,Budget,50.0 hp | 15000 km mileage,50.0 hp,10.0,2,Good,SHOP_001,Saigon Wheels Hub,Ho Chi Minh City,District 1,"12 Bui Vien, District 1, HCMC",10.7769,106.7009
BIKE_28476,motorbike,Harley-Davidson,Custom Bike,Gasoline,Brown,Premium,98.0 hp | 19900 km mileage,98.0 hp,40.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_28476,motorbike,Harley-Davidson,Custom Bike,Gasoline,Brown,Premium,98.0 hp | 19900 km mileage,98.0 hp,41.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_02012,motorbike,Cf,Moto Cforce 820,Gasoline,Orange,Mid-Range,58.0 hp | 4000 km mileage,58.0 hp,20.0,2,Good,SHOP_006,Phuong Nam Rentals,Ho Chi Minh City,Go Vap,"9 Nguyen Oanh, Go Vap, HCMC",10.838,106.6749
BIKE_02012,motorbike,Cf,Moto Cforce 820,Gasoline,Orange,Mid-Range,58.0 hp | 4000 km mileage,58.0 hp,22.0,2,Excellent,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_02363,motorbike,Ktm,1290 Super Adventure,Gasoline,Orange,Premium,160.0 hp | 35000 km mileage,160.0 hp,35.0,3,Fair,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_26873,motorbike,Harley-Davidson,Dyna Fat Bob,Gasoline,Unknown,Premium,80.0 hp | 17048 km mileage,80.0 hp,42.0,2,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_36728,motorbike,Yamaha,Mt-10,Gasoline,Black,Premium,73.0 hp | 23200 km mileage,73.0 hp,29.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_36728,motorbike,Yamaha,Mt-10,Gasoline,Black,Premium,73.0 hp | 23200 km mileage,73.0 hp,30.0,1,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_13466,motorbike,Ducati,Scrambler,Gasoline,Red,Mid-Range,73.0 hp | 16964 km mileage,73.0 hp,21.0,2,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_10741,motorbike,Piaggio,,Unknown,Blue,Premium,15.0 hp | 11000 km mileage,15.0 hp,24.0,2,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_03362,motorbike,Kymco,Downtown 200I,Gasoline,Bronze,Budget,200.0 hp | 29400 km mileage,200.0 hp,9.0,3,Good,SHOP_007,Hanoi Explorer Rentals,Hanoi,Hoan Kiem,"24 Hang Bai, Hoan Kiem, Hanoi",21.0285,105.8542
BIKE_03362,motorbike,Kymco,Downtown 200I,Gasoline,Bronze,Budget,200.0 hp | 29400 km mileage,200.0 hp,10.0,3,Excellent,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_31901,motorbike,Others,,Gasoline,Unknown,Premium,15.0 hp | 20292 km mileage,15.0 hp,47.0,3,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_18985,motorbike,Kawasaki,Z 900,Gasoline,Black,Premium,113.0 hp | 2700 km mileage,113.0 hp,23.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_18985,motorbike,Kawasaki,Z 900,Gasoline,Black,Premium,113.0 hp | 2700 km mileage,113.0 hp,23.0,1,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_38154,motorbike,Ktm,690 Smc,Gasoline,Black,Premium,82.0 hp | 2300 km mileage,82.0 hp,23.0,2,Good,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_33224,motorbike,Cf,Moto Cforce 850,Gasoline,Green,Premium,61.0 hp | 841 km mileage,61.0 hp,23.0,2,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
BIKE_33224,motorbike,Cf,Moto Cforce 850,Gasoline,Green,Premium,61.0 hp | 841 km mileage,61.0 hp,24.0,3,Good,SHOP_003,Moto Saigon,Ho Chi Minh City,District 3,"77 Vo Van Tan, District 3, HCMC",10.7787,106.689
BIKE_26995,motorbike,Yamaha,Fjr 1300,Unknown,Black,Premium,73.0 hp | 88975 km mileage,73.0 hp,25.0,3,Fair,SHOP_009,Thang Long Moto,Hanoi,Dong Da,"101 Tay Son, Dong Da, Hanoi",21.0215,105.8412
